 习近平关于全面依法治国论述摘编：俄文 ,党的十八大以来，*同志围绕全面依法治国作了一系列重要论述。这些论述对于广大干部群众深刻理解全面依法治国的重大意义，系统把握全面依法治国的指导思想、总目标、基本原则和总体要求，协调推进 四个全面 战略布局，具有十分重要的政治意义、理论意义和实践指导意义。 权威的译文，中共中央编译局是由中国政府指定的中央文献翻译部门。,85.3,0,0
 习近平关于全面依法治国论述摘编：德文 ,党的十八大以来，*同志围绕全面依法治国作了一系列重要论述。这些论述对于广大干部群众深刻理解全面依法治国的重大意义，系统把握全面依法治国的指导思想、总目标、基本原则和总体要求，协调推进 四个全面 战略布局，具有十分重要的政治意义、理论意义和实践指导意义。 权威的译文，中共中央编译局是由中国政府指定的中央文献翻译部门。,85.3,0,0
 习近平关于全面依法治国论述摘编：阿拉伯文 ,党的十八大以来，*同志围绕全面依法治国作了一系列重要论述。这些论述对于广大干部群众深刻理解全面依法治国的重大意义，系统把握全面依法治国的指导思想、总目标、基本原则和总体要求，协调推进 四个全面 战略布局，具有十分重要的政治意义、理论意义和实践指导意义。 权威的译文，中共中央编译局是由中国政府指定的中央文献翻译部门。,85.3,0,0
 习近平关于全面依法治国论述摘编：日文 ,党的十八大以来，*同志围绕全面依法治国作了一系列重要论述。这些论述对于广大干部群众深刻理解全面依法治国的重大意义，系统把握全面依法治国的指导思想、总目标、基本原则和总体要求，协调推进 四个全面 战略布局，具有十分重要的政治意义、理论意义和实践指导意义。 权威的译文，中共中央编译局是由中国政府指定的中央文献翻译部门。,85.3,0,0
 习近平关于党风廉政建设和反腐败斗争论述摘编：俄文 ,通过中国领导人围绕党风廉政建设和反腐败斗争所做的系统论述，更好地了解和理解中国共产党正在开展的党风廉政建设和反腐败斗争。 权威的译文，中共中央编译局是由中国政府指定的中央文献翻译部门。,85.3,0,0
 习近平关于党风廉政建设和反腐败斗争论述摘编：西班牙文 ,通过中国领导人围绕党风廉政建设和反腐败斗争所做的系统论述，更好地了解和理解中国共产党正在开展的党风廉政建设和反腐败斗争。 权威的译文，中共中央编译局是由中国政府指定的中央文献翻译部门。,85.3,0,0
 习近平关于全面依法治国论述摘编：西班牙文 ,党的十八大以来，*同志围绕全面依法治国作了一系列重要论述。这些论述对于广大干部群众深刻理解全面依法治国的重大意义，系统把握全面依法治国的指导思想、总目标、基本原则和总体要求，协调推进 四个全面 战略布局，具有十分重要的政治意义、理论意义和实践指导意义。 权威的译文，中共中央编译局是由中国政府指定的中央文献翻译部门。,85.3,0,0
 习近平关于党风廉政建设和反腐败斗争论述摘编：日文 ,通过中国领导人围绕党风廉政建设和反腐败斗争所做的系统论述，更好地了解和理解中国共产党正在开展的党风廉政建设和反腐败斗争。 权威的译文，中共中央编译局是由中国政府指定的中央文献翻译部门。,85.3,0,0
 习近平关于“不忘初心、牢记使命”论述摘编（公开版）（党建社小字本） 中央“不忘初心、牢记使命”主题教育学习用书,,9.1,0,0
 习近平法治思想学习纲要 32开小字本 人民出版社 学习出版社9787010240121 ,,8.9,90,333
 习近平在浙江（精装） ,,159.5,100,37
 论坚持人与自然和谐共生（普及本）中央文献出版社 9787507348798 ,,35.0,100,164
 深入学习习近平关于教育的重要论述 教育部课题组“ 著 团购电话4001066666转6,本书是*本也是*一本由中央批准出版的，对*总书记关于教育的论述进行系统梳理和深入解读的权威著作，是教育系统进行教师培训、党员学习、干部进修的书。适用于我国各级、各层次、各领域的广大教育工作者，目前我国仅教师人数就达一千三百余万，市场潜力巨大。 教育部组织编写，*本中央批准出版的对*总书记关于教育重要论述进行全面总结和深入解读的权威读本。陈宝生部长明确要求，教育战线要把本书作为开展 不忘初心、牢记使命 主题教育的重要参考书。,28.9,0,0
 习近平谈治国理政（第三卷）（英文平装） ,,47.2,0,0
 习近平在宁德 中共中央党校出版社 新华书店正版，关注店铺成为会员可享店铺专属优惠，团购客户请咨询在线客服！,……,43.4,0,0
 在“七一勋章”颁授仪式上的讲话 ,,1.4,0,0
 在庆祝中国共产党成立100周年大会上的讲话（英文版） ,,21.8,0,0
 习近平谈“一带一路”（英文版精装） ,,74.4,0,0
 在决战决胜脱贫攻坚座谈会上的讲话 ,,1.3,0,0
 习近平讲故事（少年版）（精装） 中小学生阅读指导目录图书。经典之作《习 近 平讲故事》的少年版，让广大少年儿童也有机会“聆听”习 总 书 记讲的生动故事，帮助广大青少年树立正确的“三观”，扣好人生的 第 一 粒扣子。,发行量数百万册的经典之作《*讲故事》的少年版人民日报社、人民出版社、中国少年儿童新闻出版总社三家强强联合广大少年儿童 聆听 *总书记讲故事的绝佳机会帮助广大青少年树立正确的 三观 ，扣好人生的*粒扣子。,21.8,0,0
 习近平新时代中国特色社会主义思想在浙江的萌发与实践 （团购电话:4001066666转6）,,59.5,0,0
 融点：党员干部学习贯彻习近平新时代中国特色社会主义思想中普遍关心的热点难点问题解析 ,本书由中共中央党校（国家行政学院）*新时代中国特色社会主义思想研究中心权威编著。,44.3,0,0
 习近平关于网络强国论述摘编 普及本 中央文献出版社 ,,18.3,0,0
 平易近人——习近平的语言力量（英文版） ,,69.6,0,0
 习近平经济思想研究文集 帮助我们准确把握经济思想的理论体系、科学的逻辑架构、核心内涵和思想精髓,1.出版初衷：2021年7月，经上级部门批准，经济日报组织开展*经济思想研究征文活动。征文活动的目的是深化对*经济思想的学理化研究，总结党的十八大以来中国经济社会发生深刻变革中所蕴含的历史经验和发展规律，以政治性、人民性、时代性、科学性、实践性、开放性、世界性等彰显新思想的引领和指导意义。 2.稿件来源：征文来稿作者既有国内专家，也有海外学者。其中，国内作者主要来自中央党校（国家行政学院）、中国社会科学院、中央经济工作部门，以及各省区市*新时代中国特色社会主义思想研究中心、高等院校、知名研究机构等，他们的研究主要围绕阐释*经济思想的根本立场、科学内涵、逻辑架构、理论品格、实践要求、方法论以及理论贡献等，深入探讨新发展阶段、新发展理念、新发展格局、高质量发展、经济治理现代化等重要问题。 国外作,46.4,0,36
 践行习近平经济思想调研文集 本书能满足广大专家学者和党员干部对践行经济思想深度调研报道结集出版和研究的要求,本书能满足广大专家学者和党员干部对践行*经济思想深度调研报道结集出版和研究的要求,62.4,0,17
 习近平改革开放思想研究 ,,43.7,0,0
 习近平在十八届中央纪委二次全会上重要讲话精神学习问答 ,,14.7,0,0
 习近平新时代中国特色社会主义思想学习论丛(第1-5辑，套装5册) ,,83.3,0,0
 携手抗疫 共克时艰——在二十国集团领导人特别峰会上的发言 ,,1.2,0,0
 【套装1 2辑】习近平用典（第一辑）+习近平用典（第二辑） 平装版 人民日报出版社 党政读物党建书籍 正版直供 优质图书,,67.0,0,0
 习近平科学的思维方法在浙江的探索与实践 （团购电话:4001066666转6）,,57.8,0,0
 党的十九大报告单行本《决胜全面建成小康社会 夺取新时代中国特色社会主义伟大胜利》（英文版） ,,41.8,0,0
 在第十八届中央纪律检查委员会第六次全体会议上的讲话 ,,2.2,0,0
 始终走在时代前列 中国共产党为什么能？其中一个重要原因就是始终走在时代前列！,中国共产党为什么？本书从不同角度论述了中国共产党人的初心和使命、党立于不败的根基、如何锻造本领高强的执政党、全面从严治党、新时代党的建设的总要求、共产党人安身立命的根本、把党的政治建设摆在首位、提升党组织的组织力等内容。,95.9,0,0
 论坚持人民当家作主（普及本）中央文献出版社 ,,37.0,100,135
 新时代强国道路 沪上青年学者看中国之治!,,66.6,0,0
 新时代 新思想 新征程: 第一届江西省大学生学习习近平新时代中国特色社会主义思想交流会论文集 *届江西省大学生学 习*新时代中国特色社会主义思想交流会论文集,本论文集为江西师范大学校团委、马克思主义学院组织的江西师范大学大学生 习近平新时代中国特色社会主义思想 征文大赛获奖论文集，论文选题主要有：1.深入学习习近平关于 四个自信 的重要论述；2.深入学习习近平关于 以人民为中心 的重要论述；3.深入学习习近平关于共青团和青年工作的重要论述；4.深入学习习近平关于青年成才的重要论述；5.深入学习习近平关于创新创业的重要论述。,76.4,0,0
 习近平在浙江 上下2册 平装版 中共中央党校出版社 快速出票，量大从优，团购电话17778022787,,99.0,100,107
 习近平关于注重家庭家教家风建设论述摘编 大字本 中央文献出版社 快速出票，支持团购，团购电话17778022787,,13.0,0,0
 习近平谈治国理政 全三卷 中文平装版 团购电话：4001066666转6 ,,192.0,0,0
