 习近平与大学生朋友们 批量团购电话:4001066666转6,本书是新时代讲好*总书记故事的优秀读本，是当代大学生和团员青年学习领会*新时代中国特色社会主义思想、为实现中华民族伟大复兴的中国梦贡献青春力量的生动教材，也是广大青年工作者、教育工作者学习贯彻*总书记关于青年工作的重要思想和关于教育的重要论述，进一步做好新时代党的青年工作和大学生思想政治教育工作的重要参考。,58.0,0,0
 习近平新闻舆论思想要论 全面系统阐释*新闻舆论思想的权威著作 学习宣传党的十九大精神重要参考读物,一部全面深入研究阐释*总书记新闻舆论思想的著作； 反映了*新闻舆论思想的发展脉络、丰富内涵和理论光辉； 体现了*总书记作为马克思主义政治家、理论家、战略家的雄才大略和远见卓识； 彰显了不忘初心、牢记使命的政治本色和历史担当。,27.5,0,0
 习近平经济思想的生动实践述评 入选中宣部出版局好书荐读活动 广大党员干部深入学习贯彻经济思想的通俗理论读物 团购电话:4001066666转6,本书聚焦 美 实 效 协 共 五个字，深刻阐释*经济思想的生动实践，传递鲜明观点：中国经济长期向好之势不可逆转、中华民族伟大复兴历史进程不可逆转。,28.1,0,71
 习近平在宁德 团购电话4001066666转6 ,继《*的七年知青岁月》《*在正定》后，中共中央党校出版社出版了《*在宁德》一书。*同志在宁德以深入调研起步，建立 四下基层 制度，提出 弱鸟先飞 理念，倡导 滴水石穿 精神，下决心带领闽东百姓摆脱贫困。*同志对闽东感情很深，他曾说： 宁德是我魂牵梦绕的地方。 所有采访对象，不论是当年与*同志共事的班子成员、各县各部门的干部，还是媒体记者、专家学者，言谈之间都表达出这样的共同印象，就是：*同志在30年前主政宁德时，就已经表现出客观清醒、立足长远的战略思维，求真务实、从严治吏的领导作风，扎根基层、贴近群众的真挚情怀，以及功成不必在我的广阔胸襟。*同志对闽东经济社会发展的这份牵挂，充分展现了他心系我国贫困地区发展、改变基层群众生活面貌的为民情怀，展现了中国共产党为人民谋幸福、为民族谋复兴的初心使命，值得,44.9,0,0
 习近平谈治国理政 第一卷 中文版平装 ,2014年9月出版的《*谈治国理政》，近日由中央宣传部（国务院新闻办公室）会同中央文献研究室、中国外文局修订，改称《*谈治国理政》第一卷，由外文出版社面向海内外再版发行。 《*谈治国理政》（第一卷）收入了*总书记在党的十八大闭幕后至 2014年6月13日 期间的重要著作，共有讲话、谈话、演讲、答问、批示、贺信等79篇，分为18个专题。截至目前，该书以中、英、法、俄、阿、西、葡、德、日等24个语种、27个版本面向海内外出版发行，受到广泛关注和好评，为广大干部群众学习领会*新时代中国特色社会主义思想发挥了重要作用，为国际社会了解当代中国和中国共产党提供了重要文献。 党的十九大后，为帮助国内外读者系统了解掌握*新时代中国特色社会主义思想的精神实质和丰富内涵，2017年11月《*谈治国理政》第二卷出版发行。同时，应广,65.0,0,0
 习近平在浙江 ,,95.4,100,1349
 之江新语 （团购请联系团购电话4001066666转6）学党章党规，学系列讲话，真正做一个“忠诚、干净、担当”的合格党员推荐用书。,当前，按照中宣部、中组部的要求，全党正在掀起学习*总书记系列讲话精神的热潮。《之江新语》是深入学习领会*总书记系列讲话精神必不可少的重要著作，也是党员领导干部深入学习领会十八届三中全会精神、开展群众路线教育实践活动的重要著作。,21.2,0,0
 习近平新时代中国特色社会主义思想学习丛书（12册）团购电话400-106-6666转6 ,,511.8,0,0
 习近平用典 第一辑 ,再版说明 中国特色社会主义文化，源自于中华民族五千多年文明历史所孕育的中华优秀传统文化。中国共产党是中华优秀传统文化的忠实传承者和弘扬者。这在*对古代典籍、经典名句的运用中有着充分体现。 《习近平用典》出版以来，译成英、法、德、俄、西班牙语等十余种版本，累计发行近 200万册，引发巨大社会反响，对广大干部群众准确理解习近平新时代中国特色社会主义思想发挥了重要作用。党的十九大后，为帮助读者更好地理解习近平新时代中国特色社会主义思想的主要内容和精神实质，2018年4月，《习近平用典》第二辑出版发行。 《习近平用典》*辑、第二辑，是有机统一的整体。习近平在阐述新时代中国特色社会主义思想时，生动深刻运用典故，展现了高超的思想能力和高度的文化自信。优秀历史典故是古人的智慧结晶，要用来阐释现行方针,31.0,0,0
 习近平重要讲话单行本（2020年合订本） ,,18.7,0,0
 习近平讲故事（少年版） 经典之作《习 近 平讲故事》的少年版，让广大少年儿童也有机会“聆听”习 总 书 记讲的生动故事，帮助广大青少年树立正确的“三观”,,10.6,0,0
 习近平总书记教育重要论述讲义 ,立足*新时代中国特色社会主义思想阐释*总书记教育重要论述 准确概括*总书记关于教育改革发展的新理念新思想新观点 创新编写体例与呈现形式，纸网融合，音视频案例丰富,27.5,0,0
 习近平在福州 批量团购电话:4001066666转6,本书是党员干部锤炼党性、坚持为民情怀的生动读本，是深入学习贯彻*新时代中国特色社会主义思想的重要学习读物，是讲好*总书记的故事的生动教材，更是广大读者了解*总书记治国理政思想的重要学习读物。,50.9,0,0
 习近平在正定 团购电话4001066666转6,,42.9,0,0
 习近平总书记系列重要讲话单行本汇编 ,,30.0,0,0
 习近平在上海 批量团购电话:4001066666转6,,57.6,100,607
 习近平在福建 ,,86.8,0,0
 习近平讲党史故事 ,,49.3,100,504
 习近平调研指导过的贫困村脱贫纪实 团购电话:4001066666转6 ,,17.8,0,0
 平“语”近人——习近平喜欢的典故（第二季）（视频书） ,,45.1,90,798
 摆脱贫困 团购电话：4001066666转6 ,追本溯源 融会贯通 深入学习贯彻*总书记系列重要讲话精神 推动学习贯彻向广度深度拓展 *总书记**部个人专著 时隔 22 年后重印发行 *总书记十八大之前的讲话和著述内容丰富，有不少专题还鲜为人知，需要进一步挖掘、研究。本书是*总书记的**部个人专著，真实记录了他在宁德地区工作期间贯彻落实党的路线方针政策，全面建设小康社会、推进中国特色社会主义事业的实践探索，展现了他在经济建设、政治建设、文化建设、社会建设、生态文明建设和党的建设等方面的重要思想，体现了他坚定的政治立场、价值追求和思想风范，具有极强的理论价值和实践价值。本书对于深入学习贯彻*总书记系列重要讲话精神，推动学习贯彻向广度深度拓展，对于当前正在开展的党的群众路线教育实践活动，具有普遍而长远的指导意义。,25.4,0,0
 在庆祝中华人民共和国成立70周年大会上的讲话 ,,0.9,0,0
 习近平新时代中国特色社会主义思想学习问答（小字本） 100册以上团购电话:4001066666转6,,20.0,0,0
 习近平新时代中国特色社会主义思想基本问题 批量团购电话:4001066666转6,1. 本书作者权威，由中央党校（国家行政学院）编写，是十九大之后中央党校（国家行政学院）举全校之力实施的 头号工程 ，凝聚了数十位知名专家学者的智慧和心血 。 2. 本书论述全面系统、深入浅出、权威准确，可作为广大党员干部深入学习*新时代中国特色社会主义思想的重要读物和各级各类学校的学习培训教材。 3.本书在研究阐释*新时代中国特色社会主义思想的基本问题的基础上，对这一思想的原创性重大观点和论断深入研究阐述，力求揭示其原创性贡献，反映了当前思想理论界的*研究成果。,42.2,0,0
 习近平谈治国理政（第三卷）（中文平装） 团购电话：4001066666转6,,65.0,0,0
 习近平新时代治国理政的历史观（习近平新时代中国特色社会主义思想学习丛书） 一部反映*同志如何汲取治国理政的历史智慧 开辟新时代中国特色社会主义伟大建设新征程的研究性专著,,44.8,0,0
 习近平讲话单行本 （合集） ,,278.6,0,58
 平易近人——习近平的语言力量 学总书记，把话说到心坎上！与央视特别节目《平语近人——*总书记用典》相呼应。本书荣登“解放书单”榜首，荣登《光明日报》“2014中国高校出版社年度书榜”,学*书记，把话说到心坎上！长期以来，我国的主流话语往往带有较为明显的 党八股 色彩，领导干部讲话弥漫着假、大、空、长等不良风气。十八大以来，*书记总书记的一系列重要讲话、文章、访谈等，风格鲜明、内涵深刻，让人们喜闻乐见。 《平易近人：*书记的语言力量》值得每一个从政者、高校师生、社会与企业管理者阅读，我们既要欢迎，也要积极适应、学习这种政治话语的转变，像*书记一样，善于把话说到对方的心坎上，提高您的传播效果！ 解读习式语言，探索语言背后的力量，同系列图书包括： 平易近人 *的语言力量 平易近人 *的语言力量（军事卷） 平易近人 *的语言力量（外交卷）,38.6,0,0
 干在实处 走在前列：推进浙江新发展的思考与实践 ,中共中央党校出版社出版的时任中共浙江省委书记*同志的《干在实处 走在前列 推进浙江新发展的思考与实践》一书，辑录了*同志 2002 年至 2006 年担任中共浙江省委书记期间的重要报告、讲话、文章和批示。 *同志对这部书稿的编撰高度重视，倾注了极大心血，亲自撰写自序。文稿全面反映了*同志十六大后对推进浙江新发展的战略思考和实践探索，以及在浙江的工作经历和心得体会，展现了浙江省在全面建设小康社会、加快推进社会主义现代化进程中干在实处、走在前列的成功探索和宝贵经验，是把中央精神和地方实际紧密结合的典范，是执政为民、真抓实干的典范。,48.1,0,0
 习近平扶贫故事 团购电话：4001066666转6 ,反贫困是古今中外治国理政的一件大事。建设一个远离贫困、共同繁荣的世界，是不同国家、不同民族面临的共同课题。中国脱贫攻坚力度之大、规模之广、影响之深，前所未有，取得了决定性进展，显著改善了贫困地区和贫困群众生产生活条件，谱写了人类反贫困历史新篇章。《*扶贫故事》全景式展现了中国的脱贫奇迹，故事中所包含的深邃思想和生动实践，将为中外致力于摆脱贫困的奋斗者提供可资借鉴的启迪与信心。,50.7,0,0
 习近平新时代中国特色社会主义外交思想研究（习近平新时代中国特色社会主义思想学习丛书） 从时代的高度、发展的角度、世界的维度 深入研究*新时代中国特色社会主义外交思想,,33.9,0,0
 习近平法治思想概论 ,,38.0,0,0
 读懂中国共产党的思维方式 不忘初、砥砺奋进,,26.9,0,0
 习近平总书记系列重要讲话读本（2016年版）16开 团购电话：400-106-6666转6 ,党的十八大以来，*总书记围绕治国理政新的实践发表了一系列重要讲话，提出了富有创见的一系列新理念新思想新战略，深刻回答了新形势下党和国家发展的一系列重大理论和现实问题，讲话涉及改革发展稳定、内政外交国防、治党治国治军各个方面，涵盖经济建设、政治建设、文化建设、社会建设、生态文明建设和党的建设各个领域，是坚持和发展中国特色社会主义理论体系的*成果，为我们在新的历史起点上实现 两个一百年 奋斗目标、实现中华民族伟大复兴的中国梦提供了基本遵循和强大思想武器。 为进一步深化讲话精神的学习贯彻，切实用讲话精神武装头脑、指导实践、推动工作，根据中央要求，中央宣传部在 2014 年 6 月出版的《*总书记系列重要讲话读本》的基础上作了进一步增补和丰富，组织编写出版了《*总书记系列重要讲话读本（ 2016 年版）》（,28.5,0,0
 新局：青年学者共论国家治理 聚焦中国国家治理， 以“中国之治”推进中国式现代化,1.聚焦中国国家治理现代化，回答 十四五 时期如何开好新局，尤其是构建以国内大循环为主体、国内国际双循环相互促进的新发展格局等问题。 本书内容涵盖用中长期规划指导经济社会发展新时代的数字治理、新时代的金融治理、新时代的社会治理、新时代的城市治理、共同富裕与中国式现代化、中国治理现代化等方面，深入浅出地分析新时代国家治理的实践，并且从理论与实践的结合上加以学理性概括提炼，帮助读者深化认识中国式现代化道路和人类文明新形态，为中国社会治理现代化贡献智慧，为中国的治理现代化事业提供理论和实践指导。 2.优秀青年学者献计国家治理现代化，新观点、新思考、新回答，助力新阶段新征程开新局 北京大学*新时代中国特色社会主义思想研究院创办了 新时代青年论坛 ，青年学者围绕新发展阶段我国政治、经济、文化、社会,34.2,100,10
 习近平法治思想学习纲要（32开） ,,9.8,100,389
 习近平关于“不忘初心、牢记使命”论述摘编（公开版）（大字本） 中央“不忘初心、牢记使命”主题教育学习用书,,18.0,0,0
 学习贯彻习近平新时代中国特色社会主义经济思想 做好“十四五”规划编制和发展改革工作系列丛书（共12册） 【彩色印刷】学习贯彻新时代中国特色社会主义经济思想的参考读物，解读“十四五”相关规划的工具书，领会党的十九届五中全会精神的辅助读本；入围国家新闻出版署《2021年农家书屋重点出版物推荐目录》,★学习贯彻*新时代中国特色社会主义经济思想的重要参考读物 ★编制 十四五 相关规划的工具书 ★做好发展改革工作的案头书,360.0,0,0
 习近平生态文明思想在贵州的实践研究 [A Study on the Practice of Xi Jinping Thought on Ecological Civilization in Guizhou],,61.9,0,0
 让多边主义的火炬照亮人类前行之路——在世界经济论坛“达沃斯议程”对话会上的特别致辞 ,,1.5,0,0
 习近平在宁德（精装） ,,69.2,0,0
 习近平关于坚持和完善党和国家监督体系论述摘编（普及本）中央文献出版社 方正出版社9787517410089 快速出票，量大从优，团购电话17778022787,,24.0,100,341
 在纪念五四运动100周年大会上的讲话 ,,1.6,0,0
 习近平的七年知青岁月（精装） 100册以上团购请联系电话400-106-6666转6 ,以图文并茂的方式真实还原总书记奋斗的青年时代 以引人入胜的故事讲述总书记 坚定的共产主义信仰 对党一以贯之的忠诚热爱 富民强国的抱负和担当 一心为民的深厚情怀 76幅珍贵图片 绝大部分为首次公开发表 高端权威 可读性强 适合各界读者 更是两学一做教育常态化、党员干部理想信念教育、大中学生课外阅读的优秀读物,63.9,0,0
 坚定信心 共克时艰 共建更加美好的世界—在第七十六届联合国大会一般性辩论上的讲话 ,,1.5,0,427
 习近平关于注重家庭家教家风建设论述摘编 普及本 中央文献出版社 快速出票，支持团购，团购电话17778022787,,9.5,0,0
 深刻学习习近平同志关于全面深化改革的重要论述 ,,18.7,0,0
 习近平论全面依法治国论述摘编（英文） 权威的翻译，新政策解读,,85.3,0,0
 论中国共产党历史（大字本）2021年度中国好书荣誉图书 100册以上团购电话:4001066666转6,,30.8,0,0
 在庆祝中国共产党成立100周年大会上的讲话 批量团购电话:4001066666转6,,1.9,0,0
