 习近平谈治国理政 第一卷 中文版精装 ,2014年9月出版的《习近平谈治国理政》，近日由中央宣传部（国务院新闻办公室）会同中央文献研究室、中国外文局修订，改称《习近平谈治国理政》*卷，由外文出版社面向海内外再版发行。 《习近平谈治国理政》（*卷）收入了习近平总书记在党的十八大闭幕后至 2014年6月13日 期间的重要著作，共有讲话、谈话、演讲、答问、批示、贺信等79篇，分为18个专题。截至目前，该书以中、英、法、俄、阿、西、葡、德、日等24个语种、27个版本面向海内外出版发行，受到广泛关注和好评，为广大干部群众学习领会习近平新时代中国特色社会主义思想发挥了重要作用，为国际社会了解当代中国和中国共产党提供了重要文献。 党的十九大后，为帮助国内外读者系统了解掌握习近平新时代中国特色社会主义思想的精神实质和丰富内涵，2017年11月《习近平谈治国理,96.0,0,0
 平易近人——习近平的语言力量（军事卷） 《平易近人——*的语言力量》的续集和姊妹篇，同系列另有《平易近人——*的语言力量》（外交卷）,纪念中国人民解放军建军90周年 本书是《平易近人 *的语言力量》的续集和姊妹篇，是后者在军事领域的丰富和拓展。 延续之前《平易近人》的写作风格：深入浅出，通俗易懂。 主编系国防大学军队建设与军队政治工作教研部副主任，是国防和军队建设研究方面的权威专家。,46.7,0,0
 论坚持推动构建人类命运共同体（英文版平装） ,《论坚持推动构建人类命运共同体》英文版的出版发行，有助于国外读者深入了解*关于 建设一个什么样的世界 如何建设这个世界 等关乎人类前途命运的重大课题的理论思考，了解构建人类命运共同体理念的时代背景、重大意义、主要内容、实现途径，对深刻理解*外交思想的丰富内涵和我国外交方针政策具有重要意义。 人类命运共同体 这一理念体现了和平、发展、公平、正义、民主、自由等全人类共同的价值追求，汇聚着世界各国人民对和平、发展、繁荣向往的*大公约数。 为适应国外读者阅读习惯，英文版在中文版基础上增加了注释、索引、缩略语等内容。,78.3,0,0
 习近平法治思想学习纲要 16开大字本 学习出版社 人民出版社9787010239514 ,,16.0,100,113
 在学习《胡锦涛文选》报告会上的讲话 ,,1.8,0,0
 习近平新时代中国特色社会主义思想基本问题（精装） 团购电话：4001066666转6 ,1. 本书作者权威，由中央党校（国家行政学院）编写，是十九大之后中央党校（国家行政学院）举全校之力实施的 头号工程 ，凝聚了数十位知名专家学者的智慧和心血 。 2. 本书论述全面系统、深入浅出、权威准确，可作为广大党员干部深入学习*新时代中国特色社会主义思想的重要读物和各级各类学校的学习培训教材。 3.本书在研究阐释*新时代中国特色社会主义思想的基本问题的基础上，对这一思想的原创性重大观点和论断深入研究阐述，力求揭示其原创性贡献，反映了当前思想理论界的*研究成果。,61.8,0,0
 习近平谈治国理政 第三卷（日文版，平装） ,本书的出版发行，对帮助国外读者系统了解掌握*新时代中国特色社会主义思想的精神实质和丰富内涵，增进对中国共产党为什么能、马克思主义为什么行、中国特色社会主义为什么好的认识和理解，具有重要意义。,47.2,100,132
 习近平讲党史故事 人民出版社9787010243757 ,,42.0,100,100
 习近平讲故事 人民出版社 新华书店正版，关注店铺成为会员可享店铺专属优惠，团购客户请咨询在线客服！,……,32.1,0,0
 习近平谈治国理政 第一卷 （中繁体平装版） ,2014年9月出版的《*谈治国理政》，近日由中央宣传部（国务院新闻办公室）会同中央文献研究室、中国外文局修订，改称《*谈治国理政》*卷，由外文出版社面向海内外再版发行。 《*谈治国理政》（*卷）收入了*总书记在党的十八大闭幕后至2014年6月13日期间的重要著作，共有讲话、谈话、演讲、答问、批示、贺信等79篇，分为18个专题。截至目前，该书以中、英、法、俄、阿、西、葡、德、日等24个语种、27个版本面向海内外出版发行，受到广泛关注和好评，为广大干部群众学习领会*新时代中国特色社会主义思想发挥了重要作用，为国际社会了解当代中国和中国共产党提供了重要文献。 党的十九大后，为帮助国内外读者系统了解掌握*新时代中国特色社会主义思想的精神实质和丰富内涵，2017年11月《*谈治国理政》第二卷出版发行。同时，应广大读者需,75.2,0,0
 让开放的春风温暖世界——在第四届中国国际进口博览会开幕式上的主旨演讲 ,,1.4,0,129
 在中华人民共和国恢复联合国合法席位50周年纪念会议上的讲话 ,,1.5,80,886
 深入学习习近平关于体育的重要论述 ,为把学习贯彻习近平新时代中国特色社会主义思想特别是习近平总书记关于体育重要论述不断引向深入，推进体育强国建设， 同时，向即将举行的北京 2022 年冬奥会献礼，国家体育总局组织编写了《深入学习习近平关于体育的重要论述》 。,49.3,90,215
 习近平谈治国理政（精装1-3卷，中文版） ,,360.0,0,0
 习近平关于科技创新论述摘编（大字本）中共中央文献研究室 党建书籍党政读物 中央文献出版社9787507341089 正版直供 优质图书,,14.7,0,0
 习近平关于统筹疫情防控和经济社会发展重要论述选编 普及本 中央文献出版社 ,,21.5,0,0
 习 近平谈治国理政第一卷 第二卷 第三卷《套装三册》平装中文版 习 近平谈治国理政（1-3卷）习 近平谈治国理政第三卷+ 正版现货，当天发，纸质发票随书发，请下单填好开票信息哦,,149.8,0,0
 习近平在福州（精装）团购电话4001066666转6 ,本书是党员干部锤炼党性、坚持为民情怀的生动读本，是深入学习贯彻*新时代中国特色社会主义思想的重要学习读物，是讲好*总书记的故事的生动教材，更是广大读者了解*总书记治国理政思想的重要学习读物。,63.9,0,0
 在“不忘初心、牢记使命”主题教育总结大会上的讲话 ,,2.2,0,0
 在北京冬奥会、冬残奥会总结表彰大会上的讲话 ,,1.5,0,0
 习近平在二十国集团领导人第十五次峰会上的讲话 ,,1.5,0,0
 习近平法治思想学习纲要16开大字本 学习出版社 人民出版社 社会主义法治建设学习参考资料9787010239514 新华书店正版，关注店铺成为会员可享店铺专属优惠，团购客户请咨询在线客服！,,16.2,100,160
 【官方正版】习近平谈治国理政（第一卷）+习近平谈治国理政（第二卷）+习近平谈治国理政（第三卷） 外文出版社 党史党建读物 正版直供 优质图书,,165.0,0,0
 习近平外交演讲集 第一卷+第二卷 全两卷 普及本（2022新版）中央文献出版社 ,,99.0,0,0
 论学习贯彻习近平总书记“726”重要讲话精神（团购电话：400-106-6666转6） ,,7.0,0,0
 习近平关于坚持和完善党和国家监督体系论述摘编（大字本）中央文献出版社 方正出版社9787517410065 快速出票，量大从优，团购电话17778022787,,31.0,100,77
 习近平谈治国理政 第二卷 （繁体平装） ,中共十八大以来，以*同志为核心的中共中央，团结带领全党全国各族人民，紧紧围绕实现 两个一百年 奋斗目标和中华民族伟大复兴的中国梦，坚持和发展中国特色社会主义，统筹推进 五位一体 总体布局、协调推进 四个全面 战略布局，迎难而上，开拓进取，取得了改革开放和社会主义现代化建设的历史性成就，解决了许多长期想解决而没有解决的难题，办成了许多过去想办而没有办成的大事，推动中国共产党和国家事业取得了历史性成就、发生了历史性变革，中国特色社会主义进入新时代。 在治国理政新的实践中，以*为主要代表的中国共产党人，顺应时代发展，从理论和实践结合上系统回答了新时代坚持和发展什么样的中国特色社会主义、怎样坚持和发展中国特色社会主义这个重大时代课题，创立了*新时代中国特色社会主义思想，为决胜全面建成小,47.2,0,0
 正版预售 习近平讲话单行本（合集函套）2022新版 人民出版社 ,,223.0,0,6
 在全国脱贫攻坚总结表彰大会上的讲话（英文版） ,,15.7,0,0
 习近平关于党风廉政建设和反腐败斗争论述摘编(大字版) 中国方正出版社 ,,16.2,0,0
 论坚持推动构建人类命运共同体（阿文版精装） ,《论坚持推动构建人类命运共同体》英文版的出版发行，有助于国外读者深入了解习近平关于 建设一个什么样的世界 如何建设这个世界 等关乎人类前途命运的重大课题的理论思考，了解构建人类命运共同体理念的时代背景、重大意义、主要内容、实现途径，对深刻理解习近平外交思想的丰富内涵和我国外交方针政策具有重要意义。 人类命运共同体 这一理念体现了和平、发展、公平、正义、民主、自由等全人类共同的价值追求，汇聚着世界各国人民对和平、发展、繁荣向往的公约数。 为适应国外读者阅读习惯，阿文版在中文版基础上增加了注释、索引等内容。,113.1,0,7
 习近平谈治国理政 第三卷（法文版，平装） ,本书的出版发行，对帮助国外读者系统了解掌握*新时代中国特色社会主义思想的精神实质和丰富内涵，增进对中国共产党为什么能、马克思主义为什么行、中国特色社会主义为什么好的认识和理解，具有重要意义。,47.2,100,50
 在全国脱贫攻坚总结表彰大会上的讲话（英文版精装） ,,21.8,0,0
 习近平在亚太经合组织第二十七次领导人非正式会议上的讲话 ,,1.8,0,0
 论坚持推动构建人类命运共同体（西文平装版） ,《论坚持推动构建人类命运共同体》西班牙文版的出版发行，有助于国外读者深入了解习近平关于 建设一个什么样的世界 如何建设这个世界 等关乎人类前途命运的重大课题的理论思考，了解构建人类命运共同体理念的时代背景、重大意义、主要内容、实现途径，对深刻理解习近平外交思想的丰富内涵和我国外交方针政策具有重要意义。,78.3,0,5
 习近平在亚太经合组织第二十八次领导人非正式会议上的讲话 ,,1.5,100,11
 习近平在福建 上下全2册 平装版 中共中央党校出版社 量大从优，团购电话17778022787,,94.5,0,0
 牢记嘱托 再创新局——学习贯彻习近平总书记对广东工作重要批示精神辅导读本 团购电话：4001066666转6,一本 学习贯彻总书记对广东工作重要批示精神辅导读物 权威部门组织编写 多学科多领域专家学者精心解读 系统阐述总书记 四个坚持、三个支撑、两个走在前列 重要批示精神,44.1,0,0
 党的十九大报告单行本《决胜全面建成小康社会 夺取新时代中国特色社会主义伟大胜利》（俄文版） ,,41.8,0,0
 习近平关于尊重和保障人权论述摘编 大字本 中央文献出版社 ,,31.0,0,25
 在纪念马克思诞辰200周年大会上的讲话 团购更优惠 电话：010-57993380,,2.2,0,0
 习近平谈治国理政 第三卷（俄文版，平装） ,本书的出版发行，对帮助国外读者系统了解掌握*新时代中国特色社会主义思想的精神实质和丰富内涵，增进对中国共产党为什么能、马克思主义为什么行、中国特色社会主义为什么好的认识和理解，具有重要意义。,47.2,80,79
 习近平谈治国理政 第一卷 （日文平装版） ,2014年9月出版的《*谈治国理政》，近日由中央宣传部（国务院新闻办公室）会同中央文献研究室、中国外文局修订，改称《*谈治国理政》*卷，由外文出版社面向海内外再版发行。 《*谈治国理政》（*卷）收入了*总书记在党的十八大闭幕后至 2014年6月13日 期间的重要著作，共有讲话、谈话、演讲、答问、批示、贺信等79篇，分为18个专题。截至目前，该书以中、英、法、俄、阿、西、葡、德、日等24个语种、27个版本面向海内外出版发行，受到广泛关注和好评，为广大干部群众学习领会*新时代中国特色社会主义思想发挥了重要作用，为国际社会了解当代中国和中国共产党提供了重要文献。 党的十九大后，为帮助国内外读者系统了解掌握*新时代中国特色社会主义思想的精神实质和丰富内涵，2017年11月《*谈治国理政》第二卷出版发行。同时，应广大读者,80.0,0,0
 党的十九大报告单行本《决胜全面建成小康社会 夺取新时代中国特色社会主义伟大胜利》（越南文版） ,,41.8,0,0
 习近平用典 第二辑（精装） ,,66.7,0,0
 论坚持推动构建人类命运共同体（阿文版平装） ,《论坚持推动构建人类命运共同体》英文版的出版发行，有助于国外读者深入了解习近平关于 建设一个什么样的世界 如何建设这个世界 等关乎人类前途命运的重大课题的理论思考，了解构建人类命运共同体理念的时代背景、重大意义、主要内容、实现途径，对深刻理解习近平外交思想的丰富内涵和我国外交方针政策具有重要意义。 人类命运共同体 这一理念体现了和平、发展、公平、正义、民主、自由等全人类共同的价值追求，汇聚着世界各国人民对和平、发展、繁荣向往的公约数。 为适应国外读者阅读习惯，英文版在中文版基础上增加了注释、索引、缩略语等内容。,78.3,0,7
 论坚持推动构建人类命运共同体（西文精装版） ,《论坚持推动构建人类命运共同体》西班牙文版的出版发行，有助于国外读者深入了解习近平关于 建设一个什么样的世界 如何建设这个世界 等关乎人类前途命运的重大课题的理论思考，了解构建人类命运共同体理念的时代背景、重大意义、主要内容、实现途径，对深刻理解习近平外交思想的丰富内涵和我国外交方针政策具有重要意义。,113.1,0,4
